Month,Year,Month_num,AustralianPort,Country,ForeignPort,Passengers_In,Passengers_Out
Feb-00,2000,February,Melbourne,USA,Chicago,0,0
Feb-00,2000,February,Melbourne,New Zealand,Christchurch,7098,6552
Feb-00,2000,February,Melbourne,Indonesia,Denpasar,4221,3091
Feb-00,2000,February,Melbourne,United Arab Emirates,Dubai,5423,4806
Feb-00,2000,February,Melbourne,Germany,Frankfurt,1234,1022
Feb-00,2000,February,Melbourne,China,Guangzhou,417,145
Feb-00,2000,February,Melbourne,New Zealand,Hamilton,857,718
Feb-00,2000,February,Melbourne,Zimbabwe,Harare,11,9
Feb-00,2000,February,Melbourne,Vietnam,Ho Chi Minh City,875,571
Feb-00,2000,February,Melbourne,Hong Kong,Hong Kong,10192,10140
Feb-00,2000,February,Melbourne,Solomon Islands,Honiara,0,1
Feb-00,2000,February,Melbourne,USA,Honolulu,745,692
Feb-00,2000,February,Melbourne,Indonesia,Jakarta,870,357
Feb-00,2000,February,Melbourne,South Africa,Johannesburg,25,21
Feb-00,2000,February,Melbourne,Malaysia,Kuala Lumpur,9046,6726
Feb-00,2000,February,Melbourne,UK,London,5007,4621
Feb-00,2000,February,Melbourne,USA,Los Angeles,11142,8929
Feb-00,2000,February,Melbourne,Luxembourg,Luxembourg,0,0
Feb-00,2000,February,Melbourne,Philippines,Manila,427,108
Feb-00,2000,February,Melbourne,Mauritius,Mauritius,782,680
Feb-00,2000,February,Melbourne,Fiji,Nadi,1835,1500
Feb-00,2000,February,Melbourne,Japan,Nagoya,46,27
Feb-00,2000,February,Melbourne,Nauru,Nauru,169,123
Feb-00,2000,February,Melbourne,USA,New York,437,403
Feb-00,2000,February,Melbourne,New Caledonia,Noumea,0,10
Feb-00,2000,February,Melbourne,Japan,Osaka,0,17
Feb-00,2000,February,Melbourne,New Zealand,Palmerston,773,663
Feb-00,2000,February,Melbourne,Tahiti,Papeete,404,184
Feb-00,2000,February,Melbourne,France,Paris,221,219
Feb-00,2000,February,Melbourne,Papua New Guinea,Port Moresby,2,5
Feb-00,2000,February,Melbourne,Vanuatu,Port Vila,224,230
Feb-00,2000,February,Melbourne,Italy,Rome,1231,1238
Feb-00,2000,February,Melbourne,Korea,Seoul,70,16
Feb-00,2000,February,Melbourne,China,Shanghai,101,233
Feb-00,2000,February,Melbourne,Singapore,Singapore,26545,19169
Feb-00,2000,February,Melbourne,Fiji,Suva,2,3
Feb-00,2000,February,Melbourne,Taiwan,Taipei,202,205
Feb-00,2000,February,Melbourne,Japan,Tokyo,2250,1505
Feb-00,2000,February,Melbourne,USA,Toledo,0,0
Feb-00,2000,February,Melbourne,Tonga,Tongatapu,42,25
Feb-00,2000,February,Melbourne,Canada,Toronto,47,141
Feb-00,2000,February,Melbourne,Canada,Vancouver,131,487
Feb-00,2000,February,Melbourne,Austria,Vienna,1207,1901
Feb-00,2000,February,Melbourne,New Zealand,Wellington,3512,3353
Feb-00,2000,February,Melbourne,Switzerland,Zurich,13,27
Feb-00,2000,February,Norfolk Island,New Zealand,Auckland,447,449
Feb-00,2000,February,Perth,USA,Atlanta,0,0
Feb-00,2000,February,Perth,New Zealand,Auckland,2013,2245
Feb-00,2000,February,Perth,Brunei,Bandar Seri Begawan,964,630
Feb-00,2000,February,Perth,Thailand,Bangkok,1690,1428
Feb-00,2000,February,Perth,India,Bombay,15,173
Feb-00,2000,February,Perth,Argentina,Buenos Aires,4,0
Feb-00,2000,February,Perth,USA,Chicago,0,0
Feb-00,2000,February,Perth,New Zealand,Christchurch,83,91
Feb-00,2000,February,Perth,Indonesia,Denpasar,6049,5301
Feb-00,2000,February,Perth,Germany,Frankfurt,465,21
Feb-00,2000,February,Perth,Zimbabwe,Harare,493,285
Feb-00,2000,February,Perth,Hong Kong,Hong Kong,3688,2921
Feb-00,2000,February,Perth,USA,Honolulu,11,2
Feb-00,2000,February,Perth,Indonesia,Jakarta,2173,915
Feb-00,2000,February,Perth,South Africa,Johannesburg,3569,2500
Feb-00,2000,February,Perth,Malaysia,Kuala Lumpur,9884,7876
Feb-00,2000,February,Perth,Malaysia,Kuching,392,259
Feb-00,2000,February,Perth,UK,London,5365,3923
Feb-00,2000,February,Perth,USA,Los Angeles,82,86
Feb-00,2000,February,Perth,Philippines,Manila,5,0
Feb-00,2000,February,Perth,Mauritius,Mauritius,406,283
Feb-00,2000,February,Perth,Fiji,Nadi,0,0
Feb-00,2000,February,Perth,Japan,Nagoya,0,0
Feb-00,2000,February,Perth,USA,New York,0,0
Feb-00,2000,February,Perth,New Caledonia,Noumea,0,1
Feb-00,2000,February,Perth,Tahiti,Papeete,7,0
Feb-00,2000,February,Perth,France,Paris,195,17
Feb-00,2000,February,Perth,Thailand,Phuket,569,545
Feb-00,2000,February,Perth,Papua New Guinea,Port Moresby,0,0
Feb-00,2000,February,Perth,Italy,Rome,0,0
Feb-00,2000,February,Perth,Korea,Seoul,1,0
Feb-00,2000,February,Perth,China,Shanghai,0,0
Feb-00,2000,February,Perth,Singapore,Singapore,25871,21337
Feb-00,2000,February,Perth,Japan,Tokyo,2050,1967
Feb-00,2000,February,Perth,USA,Toledo,0,0
Feb-00,2000,February,Perth,Canada,Toronto,0,0
Feb-00,2000,February,Perth,Canada,Vancouver,2,0
Feb-00,2000,February,Perth,New Zealand,Wellington,3,23
Feb-00,2000,February,Perth,Switzerland,Zurich,19,0
Feb-00,2000,February,Sydney,Netherlands,Amsterdam,4146,3407
Feb-00,2000,February,Sydney,Western Samoa,Apia,183,174
Feb-00,2000,February,Sydney,Greece,Athens,1007,914
Feb-00,2000,February,Sydney,USA,Atlanta,0,0
Feb-00,2000,February,Sydney,New Zealand,Auckland,37351,39465
Feb-00,2000,February,Sydney,Bahrain,Bahrain,2067,790
Feb-00,2000,February,Sydney,Thailand,Bangkok,18652,14269
Feb-00,2000,February,Sydney,China,Beijing,4039,3591
Feb-00,2000,February,Sydney,India,Bombay,1099,1264
Feb-00,2000,February,Sydney,Argentina,Buenos Aires,2527,2501
Feb-00,2000,February,Sydney,Egypt,Cairo,1150,924
Feb-00,2000,February,Sydney,USA,Chicago,672,777
Feb-00,2000,February,Sydney,New Zealand,Christchurch,15180,16230
Feb-00,2000,February,Sydney,Sri Lanka,Colombo,2273,1336
Feb-00,2000,February,Sydney,USA,Dallas,0,0
Feb-00,2000,February,Sydney,Indonesia,Denpasar,5849,5190
Feb-00,2000,February,Sydney,New Zealand,Dunedin,650,619
Feb-00,2000,February,Sydney,Germany,Frankfurt,1797,1837
Feb-00,2000,February,Sydney,China,Guangzhou,969,820
Feb-00,2000,February,Sydney,New Zealand,Hamilton,956,786
Feb-00,2000,February,Sydney,Zimbabwe,Harare,343,245
Feb-00,2000,February,Sydney,Vietnam,Ho Chi Minh City,1348,988
Feb-00,2000,February,Sydney,Hong Kong,Hong Kong,30870,28719
Feb-00,2000,February,Sydney,Solomon Islands,Honiara,80,117
Feb-00,2000,February,Sydney,USA,Honolulu,3848,2990
Feb-00,2000,February,Sydney,Indonesia,Jakarta,3776,2541
Feb-00,2000,February,Sydney,South Africa,Johannesburg,3809,2782
Feb-00,2000,February,Sydney,Malaysia,Kuala Lumpur,13864,12124
Feb-00,2000,February,Sydney,UK,London,12959,11210
Feb-00,2000,February,Sydney,USA,Los Angeles,28260,25525
Feb-00,2000,February,Sydney,USA,Louisville,0,0
Feb-00,2000,February,Sydney,Philippines,Manila,4564,3916
Feb-00,2000,February,Sydney,Italy,Milan,2904,3291
Feb-00,2000,February,Sydney,Fiji,Nadi,5661,5718
Feb-00,2000,February,Sydney,Japan,Nagoya,2311,2717
Feb-00,2000,February,Sydney,USA,New York,1092,1178
Feb-00,2000,February,Sydney,New Caledonia,Noumea,2018,2793
Feb-00,2000,February,Sydney,Japan,Osaka,6948,17005
Feb-00,2000,February,Sydney,New Zealand,Palmerston,639,509
Feb-00,2000,February,Sydney,Tahiti,Papeete,883,766
Feb-00,2000,February,Sydney,France,Paris,1335,1065
Feb-00,2000,February,Sydney,Papua New Guinea,Port Moresby,699,822
Feb-00,2000,February,Sydney,Vanuatu,Port Vila,1090,1159
Feb-00,2000,February,Sydney,New Zealand,Queenstown,339,319
Feb-00,2000,February,Sydney,Italy,Rome,400,714
Feb-00,2000,February,Sydney,USA,San Francisco,6696,6363
Feb-00,2000,February,Sydney,Korea,Seoul,12560,11628
Feb-00,2000,February,Sydney,China,Shanghai,4824,3039
Feb-00,2000,February,Sydney,Singapore,Singapore,34668,28443
Feb-00,2000,February,Sydney,Philippines,Subic Bay,0,0
Feb-00,2000,February,Sydney,Fiji,Suva,540,600
Feb-00,2000,February,Sydney,Taiwan,Taipei,6220,5333
Feb-00,2000,February,Sydney,Japan,Tokyo,18483,17100
Feb-00,2000,February,Sydney,USA,Toledo,0,0
Feb-00,2000,February,Sydney,Tonga,Tongatapu,304,118
Feb-00,2000,February,Sydney,Canada,Toronto,1616,867
Feb-00,2000,February,Sydney,Canada,Vancouver,1778,2677
Feb-00,2000,February,Sydney,Austria,Vienna,2293,2410
Feb-00,2000,February,Sydney,New Zealand,Wellington,8372,8994
Feb-00,2000,February,Sydney,Switzerland,Zurich,31,28
Mar-00,2000,March,Adelaide,USA,Atlanta,0,0
Mar-00,2000,March,Adelaide,New Zealand,Auckland,43,137
Mar-00,2000,March,Adelaide,Thailand,Bangkok,2,0
Mar-00,2000,March,Adelaide,India,Bombay,22,0
Mar-00,2000,March,Adelaide,Argentina,Buenos Aires,9,5
Mar-00,2000,March,Adelaide,USA,Chicago,0,0
Mar-00,2000,March,Adelaide,New Zealand,Christchurch,9,0
Mar-00,2000,March,Adelaide,Indonesia,Denpasar,915,1083
Mar-00,2000,March,Adelaide,Germany,Frankfurt,264,357
Mar-00,2000,March,Adelaide,Zimbabwe,Harare,0,0
Mar-00,2000,March,Adelaide,Hong Kong,Hong Kong,1026,787
Mar-00,2000,March,Adelaide,USA,Honolulu,7,2
Mar-00,2000,March,Adelaide,Indonesia,Jakarta,15,1
Mar-00,2000,March,Adelaide,South Africa,Johannesburg,0,0
Mar-00,2000,March,Adelaide,Malaysia,Kuala Lumpur,2433,2955
Mar-00,2000,March,Adelaide,UK,London,713,607
Mar-00,2000,March,Adelaide,USA,Los Angeles,65,7
Mar-00,2000,March,Adelaide,Philippines,Manila,1,0
Mar-00,2000,March,Adelaide,Fiji,Nadi,2,2
Mar-00,2000,March,Adelaide,Japan,Nagoya,21,0
Mar-00,2000,March,Adelaide,USA,New York,4,1
Mar-00,2000,March,Adelaide,New Caledonia,Noumea,2,0
Mar-00,2000,March,Adelaide,Japan,Osaka,10,0
Mar-00,2000,March,Adelaide,Tahiti,Papeete,3,2
Mar-00,2000,March,Adelaide,France,Paris,79,0
Mar-00,2000,March,Adelaide,Papua New Guinea,Port Moresby,0,0
Mar-00,2000,March,Adelaide,Italy,Rome,0,0
Mar-00,2000,March,Adelaide,Korea,Seoul,5,0
Mar-00,2000,March,Adelaide,China,Shanghai,10,0
Mar-00,2000,March,Adelaide,Singapore,Singapore,4787,4857
Mar-00,2000,March,Adelaide,Taiwan,Taipei,0,1
Mar-00,2000,March,Adelaide,Japan,Tokyo,12,2
Mar-00,2000,March,Adelaide,Canada,Toronto,0,0
Mar-00,2000,March,Adelaide,Canada,Vancouver,17,0
Mar-00,2000,March,Adelaide,New Zealand,Wellington,3,0
Mar-00,2000,March,Adelaide,Switzerland,Zurich,15,6
Mar-00,2000,March,Brisbane,Western Samoa,Apia,0,7
Mar-00,2000,March,Brisbane,USA,Atlanta,0,0
Mar-00,2000,March,Brisbane,New Zealand,Auckland,16583,15339
Mar-00,2000,March,Brisbane,Brunei,Bandar Seri Begawan,637,1017
Mar-00,2000,March,Brisbane,Thailand,Bangkok,1518,1710
Mar-00,2000,March,Brisbane,India,Bombay,0,16
Mar-00,2000,March,Brisbane,Argentina,Buenos Aires,138,25
Mar-00,2000,March,Brisbane,USA,Chicago,0,0
Mar-00,2000,March,Brisbane,New Zealand,Christchurch,6268,5582
Mar-00,2000,March,Brisbane,Indonesia,Denpasar,1374,1607
Mar-00,2000,March,Brisbane,New Zealand,Dunedin,926,696
Mar-00,2000,March,Brisbane,Germany,Frankfurt,2,6
Mar-00,2000,March,Brisbane,New Zealand,Hamilton,1540,1346
Mar-00,2000,March,Brisbane,Zimbabwe,Harare,9,29
Mar-00,2000,March,Brisbane,Hong Kong,Hong Kong,4526,4268
Mar-00,2000,March,Brisbane,Solomon Islands,Honiara,755,756
Mar-00,2000,March,Brisbane,USA,Honolulu,73,65
Mar-00,2000,March,Brisbane,Indonesia,Jakarta,64,20
Mar-00,2000,March,Brisbane,South Africa,Johannesburg,36,28
Mar-00,2000,March,Brisbane,Malaysia,Kuala Lumpur,5417,5456
Mar-00,2000,March,Brisbane,UK,London,3273,4256
Mar-00,2000,March,Brisbane,USA,Los Angeles,1868,1454
Mar-00,2000,March,Brisbane,Philippines,Manila,931,722
Mar-00,2000,March,Brisbane,Fiji,Nadi,1363,1751
Mar-00,2000,March,Brisbane,Japan,Nagoya,1594,771
Mar-00,2000,March,Brisbane,Nauru,Nauru,296,280
Mar-00,2000,March,Brisbane,USA,New York,8,7
Mar-00,2000,March,Brisbane,New Caledonia,Noumea,514,650
Mar-00,2000,March,Brisbane,Japan,Osaka,15970,2167
Mar-00,2000,March,Brisbane,New Zealand,Palmerston,1139,944
Mar-00,2000,March,Brisbane,Tahiti,Papeete,112,48
Mar-00,2000,March,Brisbane,France,Paris,4,3
Mar-00,2000,March,Brisbane,Papua New Guinea,Port Moresby,2263,2353
Mar-00,2000,March,Brisbane,Vanuatu,Port Vila,821,985
Mar-00,2000,March,Brisbane,Italy,Rome,5,2
Mar-00,2000,March,Brisbane,Korea,Seoul,2350,2566
Mar-00,2000,March,Brisbane,China,Shanghai,0,1
Mar-00,2000,March,Brisbane,Singapore,Singapore,11082,11753
Mar-00,2000,March,Brisbane,Fiji,Suva,1,0
Mar-00,2000,March,Brisbane,Taiwan,Taipei,3889,4545
Mar-00,2000,March,Brisbane,Japan,Tokyo,10034,11486
Mar-00,2000,March,Brisbane,USA,Toledo,0,0
Mar-00,2000,March,Brisbane,Canada,Toronto,18,0
Mar-00,2000,March,Brisbane,Canada,Vancouver,35,42
Mar-00,2000,March,Brisbane,New Zealand,Wellington,3080,2743
Mar-00,2000,March,Cairns,USA,Atlanta,0,0
Mar-00,2000,March,Cairns,New Zealand,Auckland,961,937
Mar-00,2000,March,Cairns,Thailand,Bangkok,0,6
Mar-00,2000,March,Cairns,India,Bombay,64,2
Mar-00,2000,March,Cairns,Argentina,Buenos Aires,7,24
Mar-00,2000,March,Cairns,New Zealand,Christchurch,28,13
Mar-00,2000,March,Cairns,Indonesia,Denpasar,582,731
Mar-00,2000,March,Cairns,Germany,Frankfurt,130,674
Mar-00,2000,March,Cairns,Guam,Guam,1079,1145
Mar-00,2000,March,Cairns,Zimbabwe,Harare,2,1
Mar-00,2000,March,Cairns,Hong Kong,Hong Kong,2373,2184
Mar-00,2000,March,Cairns,Solomon Islands,Honiara,0,0
Mar-00,2000,March,Cairns,USA,Honolulu,48,69
Mar-00,2000,March,Cairns,Indonesia,Jakarta,35,12
Mar-00,2000,March,Cairns,South Africa,Johannesburg,3,1
Mar-00,2000,March,Cairns,Malaysia,Kuala Lumpur,870,1322
Mar-00,2000,March,Cairns,Papua New Guinea,Lae,162,0
Mar-00,2000,March,Cairns,UK,London,550,786
Mar-00,2000,March,Cairns,USA,Los Angeles,417,310
Mar-00,2000,March,Cairns,Philippines,Manila,0,7
Mar-00,2000,March,Cairns,Papua New Guinea,Mount Hagen,0,164
Mar-00,2000,March,Cairns,Fiji,Nadi,0,89
Mar-00,2000,March,Cairns,Japan,Nagoya,3661,2947
Mar-00,2000,March,Cairns,USA,New York,0,2
Mar-00,2000,March,Cairns,Japan,Osaka,71,61
Mar-00,2000,March,Cairns,Tahiti,Papeete,0,3
Mar-00,2000,March,Cairns,France,Paris,71,275
Mar-00,2000,March,Cairns,Papua New Guinea,Port Moresby,2512,2416
Mar-00,2000,March,Cairns,Italy,Rome,0,3
Mar-00,2000,March,Cairns,Singapore,Singapore,2865,4182
Mar-00,2000,March,Cairns,Taiwan,Taipei,2,4
Mar-00,2000,March,Cairns,Japan,Tokyo,9425,9866
Mar-00,2000,March,Cairns,USA,Toledo,0,0
Mar-00,2000,March,Cairns,Canada,Toronto,13,10
Mar-00,2000,March,Cairns,Canada,Vancouver,2,24
Mar-00,2000,March,Cairns,New Zealand,Wellington,34,2
Mar-00,2000,March,Cairns,Switzerland,Zurich,9,21
Mar-00,2000,March,Darwin,USA,Atlanta,0,0
Mar-00,2000,March,Darwin,New Zealand,Auckland,2,0
Mar-00,2000,March,Darwin,Brunei,Bandar Seri Begawan,262,250
Mar-00,2000,March,Darwin,Thailand,Bangkok,0,0
Mar-00,2000,March,Darwin,India,Bombay,8,1
Mar-00,2000,March,Darwin,New Zealand,Christchurch,0,0
Mar-00,2000,March,Darwin,Indonesia,Denpasar,1419,1950
Mar-00,2000,March,Darwin,Germany,Frankfurt,292,235
Mar-00,2000,March,Darwin,Hong Kong,Hong Kong,46,15
Mar-00,2000,March,Darwin,USA,Honolulu,3,0
Mar-00,2000,March,Darwin,Indonesia,Jakarta,20,0
Mar-00,2000,March,Darwin,South Africa,Johannesburg,0,0
Mar-00,2000,March,Darwin,Malaysia,Kuala Lumpur,927,866
Mar-00,2000,March,Darwin,Indonesia,Kupang,61,82
Mar-00,2000,March,Darwin,UK,London,276,280
Mar-00,2000,March,Darwin,USA,Los Angeles,2,0
Mar-00,2000,March,Darwin,Fiji,Nadi,0,2
Mar-00,2000,March,Darwin,Japan,Nagoya,4,0
Mar-00,2000,March,Darwin,USA,New York,0,0
Mar-00,2000,March,Darwin,New Caledonia,Noumea,0,1
Mar-00,2000,March,Darwin,France,Paris,44,75
Mar-00,2000,March,Darwin,Papua New Guinea,Port Moresby,6,3
Mar-00,2000,March,Darwin,Italy,Rome,0,0
Mar-00,2000,March,Darwin,Singapore,Singapore,1516,1402
Mar-00,2000,March,Darwin,Japan,Tokyo,30,12
Mar-00,2000,March,Darwin,Canada,Toronto,0,0
Mar-00,2000,March,Darwin,New Zealand,Wellington,8,21
Mar-00,2000,March,Darwin,Switzerland,Zurich,4,11
Mar-00,2000,March,Gold Coast,New Zealand,Hamilton,600,424
Mar-00,2000,March,Gold Coast,New Zealand,Palmerston,262,232
Mar-00,2000,March,Melbourne,Western Samoa,Apia,36,34
Mar-00,2000,March,Melbourne,Greece,Athens,639,928
Mar-00,2000,March,Melbourne,USA,Atlanta,0,0
Mar-00,2000,March,Melbourne,New Zealand,Auckland,19779,19534
Mar-00,2000,March,Melbourne,Bahrain,Bahrain,788,736
Mar-00,2000,March,Melbourne,Thailand,Bangkok,7425,7050
Mar-00,2000,March,Melbourne,China,Beijing,174,142
Mar-00,2000,March,Melbourne,India,Bombay,306,37
Mar-00,2000,March,Melbourne,Argentina,Buenos Aires,280,622
Mar-00,2000,March,Melbourne,USA,Chicago,0,0
Mar-00,2000,March,Melbourne,New Zealand,Christchurch,8431,7291
Mar-00,2000,March,Melbourne,USA,Dallas,0,0
Mar-00,2000,March,Melbourne,Indonesia,Denpasar,3654,4267
Mar-00,2000,March,Melbourne,United Arab Emirates,Dubai,3416,5731
Mar-00,2000,March,Melbourne,Germany,Frankfurt,917,1413
Mar-00,2000,March,Melbourne,China,Guangzhou,262,189
Mar-00,2000,March,Melbourne,New Zealand,Hamilton,780,665
Mar-00,2000,March,Melbourne,Zimbabwe,Harare,5,10
Mar-00,2000,March,Melbourne,Vietnam,Ho Chi Minh City,0,821
Mar-00,2000,March,Melbourne,Hong Kong,Hong Kong,8181,9932
Mar-00,2000,March,Melbourne,Solomon Islands,Honiara,0,0
Mar-00,2000,March,Melbourne,USA,Honolulu,750,774
Mar-00,2000,March,Melbourne,Indonesia,Jakarta,560,433
Mar-00,2000,March,Melbourne,South Africa,Johannesburg,31,27
Mar-00,2000,March,Melbourne,Malaysia,Kuala Lumpur,7928,8915
Mar-00,2000,March,Melbourne,UK,London,5210,6982
Mar-00,2000,March,Melbourne,USA,Los Angeles,11146,11415
Mar-00,2000,March,Melbourne,Luxembourg,Luxembourg,0,0
Mar-00,2000,March,Melbourne,Philippines,Manila,409,165
Mar-00,2000,March,Melbourne,Mauritius,Mauritius,465,537
Mar-00,2000,March,Melbourne,Fiji,Nadi,1930,2194
Mar-00,2000,March,Melbourne,Japan,Nagoya,61,57
Mar-00,2000,March,Melbourne,Nauru,Nauru,109,178
Mar-00,2000,March,Melbourne,USA,New York,488,589
Mar-00,2000,March,Melbourne,New Caledonia,Noumea,12,1
Mar-00,2000,March,Melbourne,Japan,Osaka,1,32
Mar-00,2000,March,Melbourne,New Zealand,Palmerston,691,597
Mar-00,2000,March,Melbourne,Tahiti,Papeete,192,211
Mar-00,2000,March,Melbourne,France,Paris,176,224
Mar-00,2000,March,Melbourne,Papua New Guinea,Port Moresby,6,3
Mar-00,2000,March,Melbourne,Vanuatu,Port Vila,272,357
Mar-00,2000,March,Melbourne,Italy,Rome,952,1675
Mar-00,2000,March,Melbourne,Korea,Seoul,13,20
Mar-00,2000,March,Melbourne,China,Shanghai,44,335
Mar-00,2000,March,Melbourne,Singapore,Singapore,21190,23676
Mar-00,2000,March,Melbourne,Fiji,Suva,0,5
Mar-00,2000,March,Melbourne,Taiwan,Taipei,91,35
Mar-00,2000,March,Melbourne,Japan,Tokyo,3396,1877
Mar-00,2000,March,Melbourne,USA,Toledo,0,0
Mar-00,2000,March,Melbourne,Tonga,Tongatapu,10,19
Mar-00,2000,March,Melbourne,Canada,Toronto,56,187
Mar-00,2000,March,Melbourne,Canada,Vancouver,132,346
Mar-00,2000,March,Melbourne,Austria,Vienna,1900,1934
Mar-00,2000,March,Melbourne,New Zealand,Wellington,4099,3956
Mar-00,2000,March,Melbourne,Switzerland,Zurich,18,19
Mar-00,2000,March,Norfolk Island,New Zealand,Auckland,492,417
Mar-00,2000,March,Perth,USA,Atlanta,0,0
Mar-00,2000,March,Perth,New Zealand,Auckland,2129,2359
Mar-00,2000,March,Perth,Brunei,Bandar Seri Begawan,379,723
Mar-00,2000,March,Perth,Thailand,Bangkok,1881,1847
Mar-00,2000,March,Perth,India,Bombay,24,141
Mar-00,2000,March,Perth,Argentina,Buenos Aires,6,0
Mar-00,2000,March,Perth,USA,Chicago,0,0
Mar-00,2000,March,Perth,New Zealand,Christchurch,100,56
Mar-00,2000,March,Perth,Indonesia,Denpasar,6771,7694
Mar-00,2000,March,Perth,Germany,Frankfurt,336,95
Mar-00,2000,March,Perth,Zimbabwe,Harare,499,334
Mar-00,2000,March,Perth,Hong Kong,Hong Kong,2978,3302
Mar-00,2000,March,Perth,Solomon Islands,Honiara,0,0
Mar-00,2000,March,Perth,USA,Honolulu,30,8
Mar-00,2000,March,Perth,Indonesia,Jakarta,1619,1572
Mar-00,2000,March,Perth,South Africa,Johannesburg,3479,3112
Mar-00,2000,March,Perth,Malaysia,Kuala Lumpur,9556,10197
Mar-00,2000,March,Perth,Malaysia,Kuching,303,369
Mar-00,2000,March,Perth,UK,London,4710,5447
Mar-00,2000,March,Perth,USA,Los Angeles,93,69
Mar-00,2000,March,Perth,Philippines,Manila,5,0
Mar-00,2000,March,Perth,Mauritius,Mauritius,292,310
Mar-00,2000,March,Perth,Fiji,Nadi,0,2
Mar-00,2000,March,Perth,USA,New York,0,0
Mar-00,2000,March,Perth,New Caledonia,Noumea,0,0
Mar-00,2000,March,Perth,New Zealand,Palmerston,0,6
Mar-00,2000,March,Perth,Tahiti,Papeete,2,0
Mar-00,2000,March,Perth,France,Paris,112,17
Mar-00,2000,March,Perth,Thailand,Phuket,615,726
Mar-00,2000,March,Perth,Papua New Guinea,Port Moresby,0,0
Mar-00,2000,March,Perth,Italy,Rome,0,0
Mar-00,2000,March,Perth,China,Shanghai,0,0
Mar-00,2000,March,Perth,Singapore,Singapore,24068,25788
Mar-00,2000,March,Perth,Taiwan,Taipei,1,0
Mar-00,2000,March,Perth,Japan,Tokyo,2297,2252
Mar-00,2000,March,Perth,USA,Toledo,0,0
Mar-00,2000,March,Perth,Canada,Toronto,2,0
Mar-00,2000,March,Perth,Canada,Vancouver,13,0
Mar-00,2000,March,Perth,New Zealand,Wellington,28,23
Mar-00,2000,March,Perth,Switzerland,Zurich,13,2
Mar-00,2000,March,Sydney,Netherlands,Amsterdam,3207,4775
Mar-00,2000,March,Sydney,Western Samoa,Apia,153,189
Mar-00,2000,March,Sydney,Greece,Athens,855,1366
Mar-00,2000,March,Sydney,USA,Atlanta,0,0
Mar-00,2000,March,Sydney,New Zealand,Auckland,39905,36575
